   195/799     9.22G   0.01936   0.01442 0.0009769   0.03475        37       640    0.2388    0.4076    0.1692   0.08867   0.04178   0.06566   0.01199
   196/799     9.22G   0.01927   0.01425  0.001026   0.03454        37       640    0.2411    0.4032    0.1627   0.08295    0.0433   0.06587   0.01275
   197/799     9.22G   0.01936   0.01471  0.001007   0.03508        53       640    0.2351    0.4073    0.1693   0.08824   0.04269    0.0649   0.01191
   198/799     9.22G   0.01933   0.01416  0.001082   0.03457        39       640    0.2271    0.3947    0.1566   0.08257   0.04137   0.06684   0.01136
   199/799     9.22G   0.01966   0.01399 0.0009984   0.03464        62       640    0.2352    0.3869    0.1569    0.0813   0.04224   0.06704   0.01199
   200/799     9.22G   0.01994   0.01421 0.0009258   0.03508        51       640    0.2286    0.3798     0.154   0.08097   0.04238   0.06599   0.01209
   201/799     9.22G   0.01923   0.01468 0.0009221   0.03483        51       640    0.2264    0.3645    0.1429   0.07355   0.04326   0.06758   0.01215
   202/799     9.22G    0.0195   0.01433 0.0009373   0.03477        44       640    0.2338    0.4055    0.1687   0.09035   0.04185   0.06566   0.01249
   203/799     9.22G   0.01896   0.01406  0.000972   0.03399        76       640    0.2324    0.3998      0.17   0.09161   0.04253   0.06699   0.01396
   204/799     9.22G   0.01928   0.01317 0.0009487    0.0334        48       640    0.2312    0.3846    0.1651   0.09035   0.04331   0.06642   0.01482
   205/799     9.22G   0.02015     0.014  0.001068   0.03521        78       640    0.2398    0.4007    0.1696   0.09492    0.0429   0.06528   0.01498
   206/799     9.22G   0.01914   0.01451 0.0008545    0.0345        69       640    0.2334    0.3951    0.1683   0.09436   0.04257   0.06572   0.01372
   207/799     9.22G   0.01887   0.01437 0.0009479   0.03418        62       640     0.231    0.4019    0.1661   0.09035   0.04194   0.06825   0.01334
   208/799     9.22G   0.01897   0.01476 0.0009187   0.03465        73       640    0.2227    0.3853    0.1537   0.08335   0.04169   0.06777   0.01312
   209/799     9.22G   0.01937   0.01435 0.0009945   0.03472        49       640    0.2124    0.3736    0.1514   0.07914   0.04233   0.06762   0.01256
   210/799     9.22G   0.01835   0.01383 0.0008092     0.033        52       640    0.2152    0.3787    0.1633   0.08795   0.04204   0.06843   0.01266
   211/799     9.22G   0.01988   0.01346 0.0008785   0.03422        47       640    0.2245    0.4013    0.1736   0.09257   0.04137    0.0662   0.01186
   212/799     9.22G   0.01883   0.01367 0.0009088   0.03341        46       640    0.2242    0.3969    0.1644   0.08709   0.04137   0.06657   0.01114
   213/799     9.22G    0.0192   0.01398 0.0009647   0.03414        46       640    0.2266    0.3882    0.1556   0.08433   0.04234   0.06662   0.01157
   214/799     9.22G    0.0199    0.0141 0.0009455   0.03495        62       640    0.2245    0.3856    0.1767   0.09657   0.04298   0.06573   0.01257
   215/799     9.22G   0.01856    0.0138 0.0009629   0.03332        47       640    0.2291    0.3887     0.171   0.09087    0.0437   0.06647   0.01338
   216/799     9.22G   0.01855   0.01355 0.0009644   0.03307        45       640    0.2217    0.3723    0.1539   0.08442   0.04389   0.06852   0.01394
   217/799     9.22G   0.01896   0.01358 0.0008344   0.03337        47       640    0.2253    0.3706    0.1547    0.0837   0.04322   0.06855   0.01442
   218/799     9.22G   0.01918   0.01347  0.000872   0.03352        60       640    0.2208    0.3884    0.1597   0.09008   0.04258   0.06771   0.01298
   219/799     9.22G    0.0182   0.01376  0.000831   0.03279        41       640    0.2235    0.4093    0.1659   0.09099   0.04301   0.06676    0.0143
   220/799     9.22G   0.01877   0.01387 0.0008855   0.03353        63       640     0.228    0.4098    0.1562   0.08452   0.04267   0.06626   0.01457
   221/799     9.22G   0.01854   0.01352 0.0008352   0.03289        62       640     0.235    0.4157    0.1712   0.09143   0.04206     0.067   0.01342
   222/799     9.22G   0.01812   0.01394 0.0008539   0.03292        57       640    0.2331    0.4064    0.1599   0.08621   0.04253   0.06734   0.01418
   223/799     9.22G   0.01831   0.01372 0.0008662   0.03289        49       640    0.2252    0.4019    0.1613   0.08522   0.04247   0.06789   0.01361
   224/799     9.22G   0.01814    0.0132 0.0007499   0.03208        46       640    0.2189    0.3858    0.1544   0.08382   0.04246   0.06871   0.01397
   225/799     9.22G   0.01905   0.01421 0.0009316   0.03419        61       640    0.2161    0.3713    0.1503   0.08045   0.04418   0.06743   0.01516
   226/799     9.22G   0.01928    0.0146 0.0009867   0.03487        78       640    0.2197    0.3805    0.1555   0.08252   0.04363    0.0669   0.01429
   227/799     9.22G   0.01885   0.01323 0.0008466   0.03292        71       640    0.2307    0.3935    0.1579   0.08441   0.04348   0.06772   0.01517
   228/799     9.22G   0.01861   0.01313 0.0008673   0.03261        42       640    0.2264    0.4022    0.1573   0.08471   0.04253   0.06829   0.01506
   229/799     9.22G   0.01771   0.01259 0.0009046   0.03121        39       640    0.2166    0.3916    0.1591   0.08521   0.04291   0.06987   0.01525
   230/799     9.22G   0.01857   0.01359   0.00089   0.03305        45       640     0.222    0.3799     0.155   0.08349    0.0427   0.06879   0.01511
   231/799     9.22G   0.01881   0.01385 0.0008223   0.03349        86       640    0.2209    0.3867    0.1504   0.08072   0.04302    0.0684   0.01438
   232/799     9.22G    0.0186   0.01371 0.0008572   0.03317        49       640    0.2273    0.3637    0.1474   0.07832   0.04378   0.06848   0.01474
   233/799     9.22G   0.01788   0.01319 0.0008859   0.03195        62       640    0.2179    0.3615    0.1482    0.0829   0.04378   0.07027   0.01442
   234/799     9.22G   0.01841   0.01346 0.0008833   0.03275        53       640    0.2229    0.3653    0.1356   0.06968   0.04369   0.06972   0.01432
   235/799     9.22G   0.01861    0.0135 0.0009271   0.03304        37       640    0.2301     0.401    0.1596   0.08388   0.04334   0.06762   0.01398
   236/799     9.22G   0.01843   0.01318 0.0008504   0.03245        58       640    0.2261    0.3837    0.1543   0.07981   0.04389   0.06857    0.0144
   237/799     9.22G   0.01801   0.01287 0.0008554   0.03173        48       640    0.2282    0.3842    0.1455   0.07713   0.04489   0.06783     0.015
   238/799     9.22G   0.01839   0.01352  0.000768   0.03268        69       640    0.2245    0.3853    0.1562   0.08259   0.04405   0.06759   0.01374
   239/799     9.22G   0.01824   0.01307 0.0008377   0.03215        37       640    0.2343    0.4019     0.173   0.09093   0.04234   0.06826   0.01252
   240/799     9.22G   0.01814   0.01309   0.00082   0.03204        64       640    0.2272    0.3905    0.1633   0.08733   0.04279    0.0695   0.01344
   241/799     9.22G   0.01835   0.01354 0.0007976   0.03269        66       640    0.2259    0.3772    0.1501   0.07694   0.04423   0.06804   0.01528
   242/799     9.22G   0.01873   0.01374   0.00091   0.03338        62       640    0.2296     0.377    0.1562   0.08244   0.04395   0.06771   0.01639
   243/799     9.22G   0.01851   0.01363 0.0009924   0.03313        72       640    0.2208    0.3791    0.1526    0.0816   0.04346   0.06872   0.01564
   244/799     9.22G   0.01779   0.01361 0.0009871    0.0324        78       640    0.2271    0.4017    0.1654   0.08841   0.04324   0.06898   0.01519
   245/799     9.22G   0.01802   0.01355 0.0008516   0.03242        47       640    0.2151    0.3747    0.1614   0.08736    0.0436   0.06872   0.01547
   246/799     9.22G   0.01747   0.01277 0.0007985   0.03103        60       640    0.2307    0.3956    0.1606   0.08281     0.044   0.06846   0.01662
   247/799     9.22G   0.01732   0.01365 0.0009883   0.03196        49       640    0.2477    0.4229    0.1652   0.08442   0.04343   0.06776   0.01543
   248/799     9.22G   0.01693   0.01286 0.0008556   0.03065        41       640    0.2421    0.4123    0.1634   0.08476   0.04345   0.06925   0.01527
   249/799     9.22G   0.01862   0.01344 0.0008769   0.03293        38       640    0.2368     0.417    0.1664   0.08562   0.04318   0.06725   0.01501
   250/799     9.22G   0.01777   0.01282  0.000888   0.03148        41       640    0.2403    0.4051    0.1697   0.08811   0.04326   0.06841   0.01513
   251/799     9.22G   0.01747   0.01281 0.0008118   0.03109        45       640    0.2282    0.3874    0.1765    0.0937   0.04391   0.06863   0.01495
   252/799     9.22G    0.0173   0.01326 0.0008776   0.03143        52       640    0.2244    0.3855    0.1588   0.08277   0.04429   0.06886   0.01529
   253/799     9.22G   0.01765   0.01336  0.000795   0.03181        59       640    0.2234    0.3738    0.1514   0.07395   0.04456   0.06851   0.01559
   254/799     9.22G   0.01763   0.01296 0.0007308   0.03132        38       640    0.2245    0.3745    0.1569   0.07888    0.0452   0.06851   0.01552
   255/799     9.22G   0.01812   0.01337 0.0008317   0.03232        49       640    0.2261     0.377     0.163   0.08307   0.04439   0.06791   0.01517
   256/799     9.22G   0.01788   0.01294 0.0008471   0.03167        37       640    0.2337    0.3896    0.1691   0.08973   0.04388   0.06813   0.01524
   257/799     9.22G   0.01767   0.01322 0.0008036    0.0317        48       640    0.2298    0.3892    0.1653   0.09077   0.04403   0.06841   0.01497
   258/799     9.22G    0.0169   0.01282 0.0007989   0.03051        56       640    0.2277    0.3858    0.1601   0.08591    0.0441   0.06966   0.01669
   259/799     9.22G   0.01707   0.01299 0.0008498   0.03091        37       640    0.2332    0.4127    0.1684   0.08738   0.04393   0.06911   0.01635
   260/799     9.22G   0.01729   0.01305 0.0008355   0.03117        79       640    0.2165    0.3906    0.1613   0.08354    0.0439   0.06971   0.01469
   261/799     9.22G   0.01687   0.01305 0.0008043   0.03072        52       640    0.2243    0.3945    0.1623   0.08234   0.04415   0.06888   0.01408
   262/799     9.22G   0.01786   0.01273  0.000809   0.03139        63       640     0.234    0.3861    0.1568   0.07931   0.04465   0.06819   0.01439
   263/799     9.22G   0.01773   0.01295 0.0007835   0.03146        44       640    0.2341    0.3829    0.1493   0.07548   0.04479   0.06754   0.01407
   264/799     9.22G   0.01766   0.01264 0.0007833   0.03109        81       640    0.2318    0.4013    0.1647   0.08464   0.04467   0.06852   0.01388
   265/799     9.22G   0.01739   0.01325 0.0009392   0.03157        37       640    0.2249    0.3897    0.1642   0.08781   0.04434   0.06847   0.01362
   266/799     9.22G   0.01711   0.01276 0.0006883   0.03056        40       640    0.2322    0.3988    0.1642   0.08811   0.04414   0.06901   0.01356
   267/799     9.22G   0.01721   0.01301 0.0007718   0.03099        54       640    0.2314    0.4043     0.158   0.08194   0.04221   0.07052   0.01327
   268/799     9.22G   0.01767   0.01263 0.0007236   0.03102        73       640    0.2382    0.4201    0.1652   0.08302   0.04166   0.06958   0.01307
   269/799     9.22G    0.0172   0.01275 0.0008214   0.03077        41       640    0.2394    0.4135    0.1714   0.08732   0.04218   0.07032   0.01351
   270/799     9.22G   0.01706   0.01297 0.0007867   0.03082        66       640     0.232    0.3999    0.1679    0.0852   0.04269   0.07024   0.01405
   271/799     9.22G   0.01705   0.01242 0.0008574   0.03034        48       640     0.233    0.3947    0.1657   0.08507   0.04318   0.07071   0.01449
   272/799     9.22G    0.0178   0.01306 0.0007549   0.03162        52       640    0.2367    0.3861    0.1692   0.08686   0.04333    0.0693   0.01479
   273/799     9.22G   0.01684   0.01296 0.0007862   0.03058        57       640    0.2424     0.401     0.171   0.08936   0.04286   0.07047   0.01435
   274/799     9.22G   0.01754   0.01344 0.0008964   0.03188        59       640    0.2301     0.394    0.1684   0.08767   0.04268   0.07013   0.01407
   275/799     9.22G   0.01704     0.013 0.0008028   0.03084        42       640     0.228    0.3929    0.1671   0.08456   0.04267   0.06972   0.01388
   276/799     9.22G   0.01716   0.01256 0.0007641   0.03048        49       640    0.2332    0.3997    0.1707   0.08726   0.04208   0.06957   0.01344
   277/799     9.22G    0.0172   0.01303 0.0008984   0.03112        57       640    0.2318    0.3982    0.1643   0.08859   0.04192   0.06991   0.01321
   278/799     9.22G   0.01689   0.01244 0.0007173   0.03005        48       640    0.2278    0.4003     0.171   0.09016    0.0417   0.07005   0.01337
   279/799     9.22G   0.01728   0.01258 0.0008821   0.03074        43       640    0.2324    0.4032     0.167   0.08578   0.04197   0.06991   0.01342
   280/799     9.22G   0.01749   0.01213 0.0008446   0.03046        32       640    0.2284    0.3914    0.1563   0.08191   0.04292   0.06884   0.01447
   281/799     9.22G   0.01657   0.01225 0.0007325   0.02955        52       640    0.2278    0.3949    0.1658    0.0855   0.04331   0.07068   0.01545
   282/799     9.22G    0.0175    0.0126 0.0007589   0.03086        41       640    0.2208    0.3863    0.1586   0.08415   0.04394   0.06931   0.01612
   283/799     9.22G   0.01755   0.01296 0.0008035   0.03131        58       640    0.2255    0.3832    0.1624   0.08868   0.04384   0.06878   0.01598
   284/799     9.22G   0.01702   0.01299 0.0007702   0.03079        58       640    0.2221    0.3981    0.1691   0.08952   0.04334   0.06898   0.01541
   285/799     9.22G    0.0163    0.0122 0.0007451   0.02924        75       640    0.2273    0.4009    0.1707   0.09122   0.04332   0.06983   0.01521
   286/799     9.22G   0.01784   0.01279  0.000838   0.03146        68       640     0.226    0.3817    0.1605   0.08522   0.04391   0.06824   0.01504
   287/799     9.22G   0.01654   0.01275 0.0008114    0.0301        43       640    0.2274    0.3842    0.1648   0.08634   0.04393   0.06923   0.01549
   288/799     9.22G   0.01703   0.01226  0.000748   0.03003        49       640    0.2282    0.3917    0.1667   0.08823   0.04397   0.06871     0.015
   289/799     9.22G   0.01648   0.01309 0.0006963   0.03027        38       640    0.2317    0.3984    0.1632   0.08748   0.04356   0.06896   0.01441
   290/799     9.22G   0.01668   0.01208 0.0007601   0.02952        62       640    0.2333    0.3961    0.1734   0.09649   0.04295   0.07108   0.01405
   291/799     9.22G   0.01668   0.01255 0.0007384   0.02996        64       640    0.2341    0.3901    0.1672   0.08806   0.04324   0.07054   0.01465
   292/799     9.22G   0.01639   0.01255 0.0008357   0.02978        36       640    0.2325    0.3906    0.1666   0.08623   0.04378   0.07067   0.01529
   293/799     9.22G   0.01654   0.01262 0.0007422    0.0299        47       640    0.2367     0.399    0.1704   0.09125   0.04315   0.06947   0.01493
   294/799     9.22G   0.01632   0.01289 0.0009008   0.03012       115       640    0.2375    0.3976    0.1707   0.08729   0.04337   0.07009   0.01509
   295/799     9.22G   0.01612   0.01184  0.000737    0.0287        32       640     0.242    0.3946    0.1696   0.08774   0.04317   0.07105   0.01525
   296/799     9.22G   0.01673   0.01251 0.0007642   0.03001        57       640    0.2424    0.4004    0.1659   0.08363   0.04288    0.0702   0.01521
   297/799     9.22G   0.01656   0.01194 0.0008259   0.02933        59       640     0.237    0.3874    0.1621   0.08548   0.04304    0.0704   0.01492
   298/799     9.22G   0.01681   0.01287 0.0008029   0.03048        72       640    0.2329    0.4003    0.1697   0.08915   0.04275   0.07035   0.01466
   299/799     9.22G   0.01713   0.01259 0.0008073   0.03052        68       640    0.2364    0.4004    0.1659   0.08731   0.04322   0.06948   0.01505
   300/799     9.22G   0.01634   0.01225 0.0008405   0.02943        46       640    0.2237    0.3959    0.1624   0.08778   0.04297   0.07053   0.01475
   301/799     9.22G   0.01638   0.01252 0.0006701   0.02957        56       640    0.2345    0.3898     0.164   0.08605   0.04301   0.07079   0.01439
   302/799     9.22G   0.01698   0.01311 0.0007276   0.03081        68       640    0.2337    0.3883    0.1636   0.08743   0.04373   0.07092   0.01527
   303/799     9.22G    0.0163    0.0123 0.0009058   0.02951        58       640    0.2209    0.3778    0.1604   0.08613   0.04443   0.07009   0.01471
   304/799     9.22G    0.0162   0.01241 0.0007608   0.02937        68       640    0.2219     0.369    0.1578   0.08389   0.04432   0.07084   0.01454
   305/799     9.22G    0.0161   0.01202 0.0007181   0.02884        27       640    0.2264    0.3742    0.1619   0.08718   0.04377   0.07046   0.01467
   306/799     9.22G   0.01621   0.01239 0.0008418   0.02944        69       640    0.2225    0.3919    0.1621   0.08614   0.04399   0.06977   0.01464
   307/799     9.22G   0.01641    0.0128 0.0007578   0.02997        53       640    0.2192    0.3832     0.161   0.08646   0.04454    0.0711   0.01535
   308/799     9.22G   0.01602   0.01236 0.0007024   0.02908        37       640    0.2263    0.3777    0.1498   0.08023   0.04492   0.07056   0.01596
   309/799     9.22G    0.0161   0.01205 0.0008012   0.02896        72       640    0.2207    0.3708    0.1506   0.07999   0.04452   0.07044   0.01554
   310/799     9.22G    0.0165   0.01242 0.0007292   0.02965        38       640    0.2303    0.3793    0.1569   0.08323   0.04331   0.07011   0.01473
   311/799     9.22G   0.01638    0.0126 0.0007813   0.02977        58       640    0.2377    0.3837    0.1569   0.07998   0.04298   0.07062   0.01453
   312/799     9.22G   0.01592   0.01218 0.0008017   0.02889        42       640    0.2282    0.3897    0.1646   0.08374   0.04265   0.07153   0.01454
   313/799     9.22G   0.01626   0.01245 0.0007406   0.02945        44       640    0.2292    0.3888    0.1574   0.08007    0.0428    0.0715   0.01513
   314/799     9.22G   0.01649   0.01166 0.0006625   0.02881        51       640    0.2256    0.3663    0.1462   0.07482   0.04285    0.0733   0.01546
   315/799     9.22G   0.01639   0.01214 0.0007343   0.02926        47       640    0.2296    0.3783    0.1528   0.07868   0.04255   0.07211   0.01448
   316/799     9.22G   0.01601   0.01206 0.0007689   0.02884        53       640    0.2268    0.3633      0.15    0.0781    0.0431   0.07305   0.01467
   317/799     9.22G   0.01609   0.01273 0.0006908   0.02951        83       640    0.2238    0.3643     0.163   0.08593     0.043   0.07218   0.01446
   318/799     9.22G   0.01582   0.01264 0.0007304   0.02919        38       640    0.2255    0.3661    0.1576   0.08277   0.04312   0.07233   0.01429
   319/799     9.22G   0.01593   0.01182  0.000649   0.02841        57       640    0.2309     0.364    0.1552   0.07922   0.04327   0.07161   0.01436
   320/799     9.22G   0.01588   0.01189 0.0007427   0.02851        68       640    0.2303    0.3741    0.1574   0.08033   0.04324   0.07218   0.01454
   321/799     9.22G   0.01662   0.01264 0.0007875   0.03005        45       640    0.2325    0.3802    0.1597   0.08181   0.04315   0.07066     0.014
   322/799     9.22G   0.01615   0.01215 0.0007171   0.02901        49       640    0.2278    0.3635    0.1572    0.0812   0.04332   0.07128    0.0143
   323/799     9.22G    0.0169   0.01221 0.0006764   0.02978        43       640    0.2289    0.3724     0.158   0.08275    0.0443   0.07062   0.01387
   324/799     9.22G   0.01602   0.01243 0.0006922   0.02914        49       640    0.2271    0.3706     0.165   0.08656   0.04549   0.06957   0.01462
   325/799     9.22G   0.01573   0.01214 0.0008061   0.02868        37       640    0.2302    0.3778    0.1717   0.09152   0.04517   0.07127   0.01598
   326/799     9.22G   0.01552   0.01185 0.0007768   0.02816        56       640    0.2181    0.3601    0.1596   0.08644   0.04476   0.07289   0.01613
   327/799     9.22G   0.01555   0.01158 0.0006967   0.02783        40       640     0.217     0.368    0.1616   0.08821   0.04472   0.07286   0.01516
   328/799     9.22G    0.0161   0.01227 0.0006442   0.02902        59       640    0.2259    0.3849    0.1642   0.08853   0.04498   0.07206   0.01487
   329/799     9.22G   0.01632   0.01196 0.0007387   0.02902        67       640    0.2234    0.3765    0.1606   0.08627   0.04503   0.07153   0.01467
   330/799     9.22G   0.01577   0.01181 0.0006225   0.02821        44       640    0.2166    0.3635    0.1467   0.07944   0.04528   0.07136   0.01563
   331/799     9.22G   0.01553    0.0117 0.0006471   0.02788        68       640    0.2212    0.3705    0.1488   0.08072   0.04475   0.07263   0.01644
   332/799     9.22G    0.0164    0.0123 0.0007483   0.02945        46       640    0.2254    0.3854    0.1546   0.08153    0.0444   0.07192   0.01592
   333/799     9.22G   0.01559   0.01166 0.0006939   0.02795        65       640    0.2147    0.3728    0.1544   0.08294   0.04438   0.07257   0.01556
   334/799     9.22G   0.01546   0.01189 0.0007622   0.02811        36       640    0.2181    0.3677    0.1475   0.07736   0.04407   0.07263   0.01613
   335/799     9.22G   0.01618   0.01285 0.0007452   0.02978        62       640    0.2207    0.3653    0.1459   0.07732   0.04495   0.07192   0.01703
   336/799     9.22G   0.01593   0.01175 0.0007134   0.02839        36       640    0.2184    0.3606    0.1457   0.07668    0.0452   0.07182   0.01662
   337/799     9.22G    0.0159   0.01165 0.0006662   0.02821        44       640    0.2244    0.3658    0.1434   0.07609   0.04501   0.07204   0.01584
   338/799     9.22G   0.01624    0.0121 0.0007526   0.02909        28       640    0.2292    0.3858    0.1525   0.07994   0.04479   0.07156   0.01557
   339/799     9.22G   0.01546   0.01203 0.0006677   0.02816        47       640    0.2188    0.3805    0.1508   0.08012   0.04409   0.07162   0.01446
   340/799     9.22G   0.01558   0.01177 0.0006545   0.02801        37       640    0.2214    0.3695    0.1497   0.07823   0.04361   0.07256   0.01379
   341/799     9.22G   0.01589   0.01214  0.000695   0.02872       102       640    0.2284    0.3776    0.1566   0.08319   0.04349   0.07274   0.01387
   342/799     9.22G    0.0152   0.01156 0.0006477   0.02741        44       640    0.2212    0.3659     0.159    0.0838    0.0437   0.07364   0.01411
   343/799     9.22G   0.01559   0.01226 0.0006303   0.02847        53       640    0.2218    0.3695    0.1588   0.08247   0.04415   0.07318   0.01421
   344/799     9.22G   0.01556   0.01248 0.0007092   0.02875        72       640    0.2221    0.3733    0.1606   0.08268   0.04459   0.07285    0.0148
   345/799     9.22G   0.01569   0.01158 0.0007225   0.02799        53       640    0.2198    0.3697    0.1535   0.07973   0.04496   0.07211   0.01554
   346/799     9.22G   0.01528   0.01149 0.0006623   0.02744        82       640    0.2216    0.3735    0.1442   0.07509   0.04517   0.07283   0.01568
   347/799     9.22G   0.01486   0.01142 0.0006579   0.02694        45       640    0.2225    0.3624    0.1494   0.07599   0.04481   0.07424   0.01465
   348/799     9.22G   0.01533   0.01134 0.0006786   0.02735        65       640    0.2133    0.3543    0.1422   0.07333   0.04431   0.07567    0.0141
   349/799     9.22G   0.01517   0.01131  0.000627   0.02711        62       640     0.213    0.3482    0.1473   0.07779   0.04412   0.07552   0.01387
   350/799     9.22G   0.01488   0.01137 0.0006519   0.02691        42       640    0.2181     0.359    0.1499   0.07972   0.04372   0.07535   0.01331
   351/799     9.22G   0.01574   0.01155 0.0006949   0.02799        46       640    0.2213    0.3711    0.1582    0.0845   0.04333   0.07364   0.01301
   352/799     9.22G   0.01481   0.01136 0.0006313   0.02681        47       640    0.2161    0.3703     0.153   0.08088   0.04385   0.07329   0.01296
   353/799     9.22G   0.01522   0.01206 0.0007522   0.02803        53       640    0.2239    0.3745    0.1576   0.08209   0.04403   0.07313   0.01298
   354/799     9.22G   0.01542   0.01157 0.0007757   0.02776        40       640    0.2202    0.3676    0.1565   0.08043   0.04333   0.07259   0.01271
   355/799     9.22G   0.01504   0.01171 0.0006755   0.02742        62       640     0.219    0.3777    0.1555   0.07879    0.0429   0.07327   0.01277
   356/799     9.22G   0.01522   0.01147  0.000646   0.02734        48       640    0.2192    0.3765     0.153    0.0794   0.04284   0.07335   0.01351
   357/799     9.22G   0.01534   0.01171 0.0006777   0.02773        71       640    0.2187    0.3647    0.1513   0.08118   0.04347   0.07345   0.01419
   358/799     9.22G     0.015    0.0119  0.000608    0.0275        58       640    0.2268    0.3746    0.1609   0.08435   0.04365   0.07299   0.01408
   359/799     9.22G   0.01509   0.01117  0.000583   0.02684        54       640    0.2276    0.3713      0.16   0.08534   0.04369   0.07323   0.01387
   360/799     9.22G   0.01541   0.01145 0.0006449    0.0275        30       640    0.2276    0.3832    0.1557   0.08442   0.04255   0.07309   0.01296
   361/799     9.22G   0.01525   0.01095 0.0006597   0.02686        42       640    0.2237    0.3784    0.1498    0.0795   0.04406   0.07373   0.01444
   362/799     9.22G   0.01516   0.01144 0.0007043   0.02731        44       640    0.2223    0.3747    0.1522   0.08215   0.04409   0.07337   0.01471
   363/799     9.22G   0.01552   0.01126 0.0006567   0.02744        59       640    0.2175    0.3599      0.14    0.0748   0.04424   0.07401   0.01511
   364/799     9.22G   0.01557   0.01137 0.0006647   0.02761        67       640    0.2089    0.3499    0.1343   0.07157   0.04433   0.07412   0.01587
   365/799     9.22G   0.01506   0.01109 0.0006345   0.02679        68       640    0.2208    0.3643    0.1396    0.0743   0.04409   0.07406   0.01648
   366/799     9.22G   0.01481    0.0105 0.0006304   0.02594        69       640     0.218    0.3748    0.1479   0.07898   0.04407    0.0745   0.01655
   367/799     9.22G   0.01479   0.01108 0.0006604   0.02653        58       640     0.224    0.3797    0.1514   0.08293   0.04389   0.07459   0.01665
   368/799     9.22G   0.01456   0.01109 0.0005944   0.02624        69       640    0.2275     0.379    0.1514    0.0831   0.04361   0.07482   0.01637
   369/799     9.22G   0.01506   0.01147 0.0006095   0.02714        60       640    0.2209    0.3683    0.1503   0.08229   0.04359   0.07473   0.01611
   370/799     9.22G   0.01466   0.01094  0.000661   0.02626        33       640    0.2277    0.3708    0.1433   0.07656   0.04372   0.07535   0.01663
   371/799     9.22G   0.01465   0.01137 0.0006097   0.02663        44       640    0.2244    0.3704    0.1452   0.07813   0.04366   0.07544   0.01664
   372/799     9.22G   0.01497   0.01163 0.0006179   0.02722        36       640    0.2207     0.361    0.1441   0.07761   0.04351    0.0753   0.01668
   373/799     9.22G   0.01458   0.01103 0.0006424   0.02625        48       640    0.2158    0.3584    0.1425   0.07748   0.04332   0.07542   0.01589
   374/799     9.22G    0.0147   0.01147 0.0006143   0.02678        51       640    0.2128    0.3585    0.1464   0.08019   0.04333   0.07602   0.01598
   375/799     9.22G   0.01452    0.0113  0.000694   0.02651        56       640    0.2202    0.3697    0.1467   0.08006   0.04339   0.07585    0.0156
   376/799     9.22G    0.0151   0.01097 0.0006495   0.02672        65       640    0.2221    0.3742    0.1494   0.08141   0.04334   0.07518   0.01509
   377/799     9.22G   0.01454   0.01079 0.0006098   0.02595        38       640    0.2179    0.3689    0.1538    0.0827   0.04349   0.07479   0.01499
   378/799     9.22G    0.0147   0.01099 0.0006137    0.0263        57       640    0.2142    0.3717    0.1529   0.08329   0.04362   0.07437   0.01489
   379/799     9.22G   0.01457   0.01157 0.0006976   0.02684        53       640      0.22    0.3719    0.1487   0.07983   0.04414   0.07447   0.01505
   380/799     9.22G    0.0144   0.01099 0.0006496   0.02603        75       640    0.2173    0.3644     0.151   0.08237   0.04476   0.07493   0.01531
   381/799     9.22G   0.01445    0.0111 0.0005938   0.02614        45       640    0.2194    0.3582    0.1522   0.08236   0.04478   0.07486    0.0155
   382/799     9.22G   0.01467   0.01122 0.0005595   0.02645        85       640    0.2208    0.3635    0.1511   0.08267   0.04476   0.07448    0.0159
   383/799     9.22G   0.01469   0.01124 0.0006576   0.02659        53       640     0.219    0.3685    0.1504   0.08009   0.04477     0.074   0.01554
   384/799     9.22G   0.01484   0.01113 0.0006896   0.02665        53       640     0.215    0.3667     0.151   0.07951   0.04499   0.07372   0.01526
   385/799     9.22G   0.01446   0.01155 0.0005544   0.02656        61       640    0.2105    0.3675    0.1486   0.07909   0.04493   0.07355   0.01511
   386/799     9.22G   0.01435   0.01149 0.0005847   0.02642        45       640     0.215    0.3652    0.1443   0.07532   0.04498   0.07402   0.01568
   387/799     9.22G   0.01462   0.01107 0.0006057   0.02629        52       640    0.2185    0.3714    0.1461   0.07577   0.04486   0.07483   0.01585
   388/799     9.22G   0.01471   0.01114 0.0005904   0.02644        54       640    0.2193    0.3677    0.1496    0.0773   0.04459   0.07479    0.0154
   389/799     9.22G   0.01444   0.01131 0.0005883   0.02634        45       640    0.2149    0.3649    0.1529   0.08095   0.04441   0.07474   0.01541
   390/799     9.22G   0.01474   0.01098 0.0006438   0.02636        68       640    0.2165    0.3651    0.1511   0.08055   0.04441   0.07536   0.01567
   391/799     9.22G   0.01423   0.01108 0.0006624   0.02597        65       640    0.2145    0.3573    0.1472   0.07976   0.04452   0.07557   0.01616
   392/799     9.22G   0.01457   0.01181 0.0006387   0.02701        91       640    0.2105     0.359    0.1454   0.08155   0.04483   0.07553   0.01682
   393/799     9.22G   0.01404   0.01077 0.0006185   0.02543        66       640    0.2097    0.3493     0.149   0.08239   0.04512   0.07594    0.0172
   394/799     9.22G   0.01487   0.01115 0.0006904   0.02671        45       640    0.2156    0.3597    0.1478   0.08023   0.04533   0.07572   0.01701
   395/799     9.22G   0.01424   0.01119 0.0006369   0.02607        45       640      0.22    0.3697    0.1528   0.08102   0.04508   0.07471   0.01638
